"doubles_uses,standard_uses,total_uses,season_number,team_name,league,role"
"2,4,6,14,Dodgers,FOUNDATION,PLAYERB"
"3,5,8,14,Dodgers,FOUNDATION,PLAYERC"
"6,4,10,14,Dodgers,FOUNDATION,PLAYERD"
"6,5,11,14,Dodgers,FOUNDATION,PLAYERE"
"0,1,1,14,Dodgers,FOUNDATION,PLAYERF"
"4,2,6,14,Dodgers,MASTER,PLAYERA"
"8,7,15,14,Dodgers,MASTER,PLAYERB"
"4,7,11,14,Dodgers,MASTER,PLAYERC"
"0,1,1,14,Dodgers,MASTER,PLAYERD"
"0,7,7,14,Dodgers,MASTER,PLAYERE"
"2,3,5,14,Dodgers,MASTER,PLAYERF"
"3,2,5,14,Ducks,ACADEMY,PLAYERA"
"4,2,6,14,Ducks,ACADEMY,PLAYERB"
"6,3,9,14,Ducks,ACADEMY,PLAYERC"
"0,4,4,14,Ducks,ACADEMY,PLAYERD"
"0,2,2,14,Ducks,ACADEMY,PLAYERE"
"7,1,8,14,Ducks,ACADEMY,PLAYERF"
"0,1,1,14,Ducks,ACADEMY,PLAYERG"
"7,2,9,14,Ducks,CHAMPION,PLAYERB"
"2,1,3,14,Ducks,CHAMPION,PLAYERC"
"1,6,7,14,Ducks,CHAMPION,PLAYERD"
"2,5,7,14,Ducks,CHAMPION,PLAYERE"
"1,2,3,14,Ducks,CHAMPION,PLAYERF"
"5,2,7,14,Ducks,CHAMPION,PLAYERG"
"2,2,4,14,Ducks,MASTER,PLAYERA"
"1,2,3,14,Ducks,MASTER,PLAYERB"
"1,3,4,14,Ducks,MASTER,PLAYERC"
"3,4,7,14,Ducks,MASTER,PLAYERD"
"0,2,2,14,Ducks,MASTER,PLAYERE"
"7,2,9,14,Ducks,MASTER,PLAYERF"
"3,2,5,14,Ducks,PREMIER,PLAYERA"
"3,3,6,14,Ducks,PREMIER,PLAYERB"
"0,4,4,14,Ducks,PREMIER,PLAYERC"
"1,0,1,14,Ducks,PREMIER,PLAYERD"
"1,5,6,14,Ducks,PREMIER,PLAYERE"
"2,1,3,14,Ducks,PREMIER,PLAYERF"
"1,2,3,14,Eclipse,ACADEMY,PLAYERA"
"1,4,5,14,Eclipse,ACADEMY,PLAYERB"
"1,1,2,14,Eclipse,ACADEMY,PLAYERC"
"0,3,3,14,Eclipse,ACADEMY,PLAYERD"
"2,4,6,14,Eclipse,ACADEMY,PLAYERE"
"1,2,3,14,Eclipse,ACADEMY,PLAYERF"
"2,1,3,14,Eclipse,ACADEMY,PLAYERG"
"5,1,6,14,Eclipse,ACADEMY,PLAYERH"
"1,5,6,14,Eclipse,CHAMPION,PLAYERA"
"3,2,5,14,Eclipse,CHAMPION,PLAYERB"
"2,1,3,14,Eclipse,CHAMPION,PLAYERC"
"2,3,5,14,Eclipse,CHAMPION,PLAYERD"
"0,3,3,14,Eclipse,CHAMPION,PLAYERE"
"0,2,2,14,Eclipse,CHAMPION,PLAYERF"
"2,1,3,14,Eclipse,CHAMPION,PLAYERG"
"1,1,2,14,Eclipse,CHAMPION,PLAYERH"
"4,5,9,14,Eclipse,FOUNDATION,PLAYERA"
"3,4,7,14,Eclipse,FOUNDATION,PLAYERB"
"5,3,8,14,Eclipse,FOUNDATION,PLAYERC"
"1,3,4,14,Eclipse,FOUNDATION,PLAYERD"
"0,1,1,14,Eclipse,FOUNDATION,PLAYERE"
"2,3,5,14,Eclipse,FOUNDATION,PLAYERF"
"1,3,4,14,Eclipse,MASTER,PLAYERA"
"2,2,4,14,Eclipse,MASTER,PLAYERB"
"0,3,3,14,Eclipse,MASTER,PLAYERC"
"2,2,4,14,Eclipse,MASTER,PLAYERD"
"1,2,3,14,Eclipse,MASTER,PLAYERE"
"1,1,2,14,Eclipse,MASTER,PLAYERF"
"0,2,2,14,Eclipse,MASTER,PLAYERG"
"1,0,1,14,Eclipse,MASTER,PLAYERH"
"1,5,6,14,Elite,ACADEMY,PLAYERA"
"2,3,5,14,Elite,ACADEMY,PLAYERB"
"2,4,6,14,Elite,ACADEMY,PLAYERC"
"0,4,4,14,Elite,ACADEMY,PLAYERD"
"2,0,2,14,Elite,ACADEMY,PLAYERE"
"1,1,2,14,Elite,ACADEMY,PLAYERF"
"1,1,2,14,Elite,ACADEMY,PLAYERG"
"1,1,2,14,Elite,ACADEMY,PLAYERH"
"1,3,4,14,Elite,CHAMPION,PLAYERA"
"0,2,2,14,Elite,CHAMPION,PLAYERB"
"0,3,3,14,Elite,CHAMPION,PLAYERC"
"4,1,5,14,Elite,CHAMPION,PLAYERD"
"1,1,2,14,Elite,CHAMPION,PLAYERE"
"4,1,5,14,Elite,CHAMPION,PLAYERF"
"0,1,1,14,Elite,CHAMPION,PLAYERG"
"3,4,7,14,Elite,FOUNDATION,PLAYERA"
"4,5,9,14,Elite,FOUNDATION,PLAYERB"
"3,6,9,14,Elite,FOUNDATION,PLAYERC"
"0,4,4,14,Elite,FOUNDATION,PLAYERD"
"0,2,2,14,Elite,FOUNDATION,PLAYERE"
"1,3,4,14,Elite,FOUNDATION,PLAYERF"
"2,0,2,14,Elite,FOUNDATION,PLAYERG"
"3,3,6,14,Elite,MASTER,PLAYERA"
"3,3,6,14,Elite,MASTER,PLAYERB"
"0,3,3,14,Elite,MASTER,PLAYERC"
"1,2,3,14,Elite,MASTER,PLAYERD"
"4,2,6,14,Elite,MASTER,PLAYERE"
"1,4,5,14,Elite,MASTER,PLAYERF"
"0,1,1,14,Elite,MASTER,PLAYERG"
"5,3,8,14,Express,ACADEMY,PLAYERA"
"0,5,5,14,Express,ACADEMY,PLAYERB"
"0,2,2,14,Express,ACADEMY,PLAYERC"
"4,1,5,14,Express,ACADEMY,PLAYERD"
"2,1,3,14,Express,ACADEMY,PLAYERE"
"1,4,5,14,Express,ACADEMY,PLAYERF"
"0,4,4,14,Express,ACADEMY,PLAYERG"
"2,1,3,14,Express,ACADEMY,PLAYERH"
"1,5,6,14,Express,CHAMPION,PLAYERA"
"1,5,6,14,Express,CHAMPION,PLAYERB"
"4,2,6,14,Express,CHAMPION,PLAYERC"
"0,2,2,14,Express,CHAMPION,PLAYERD"
"3,1,4,14,Express,CHAMPION,PLAYERE"
"1,1,2,14,Express,CHAMPION,PLAYERF"
"0,2,2,14,Express,CHAMPION,PLAYERG"
"2,3,5,14,Express,FOUNDATION,PLAYERA"
"5,4,9,14,Express,FOUNDATION,PLAYERB"
"5,5,10,14,Express,FOUNDATION,PLAYERC"
"4,2,6,14,Express,FOUNDATION,PLAYERD"
"0,3,3,14,Express,FOUNDATION,PLAYERE"
"0,1,1,14,Express,FOUNDATION,PLAYERF"
"1,4,5,14,Express,MASTER,PLAYERA"
"3,3,6,14,Express,MASTER,PLAYERB"
"3,4,7,14,Express,MASTER,PLAYERC"
"1,0,1,14,Express,MASTER,PLAYERD"
"0,1,1,14,Express,MASTER,PLAYERE"
"0,1,1,14,Express,MASTER,PLAYERF"
"1,2,3,14,Express,MASTER,PLAYERG"
"1,0,1,14,Express,MASTER,PLAYERH"
"5,3,8,14,Flames,ACADEMY,PLAYERA"
"5,3,8,14,Flames,ACADEMY,PLAYERB"
"1,3,4,14,Flames,ACADEMY,PLAYERC"
"2,2,4,14,Flames,ACADEMY,PLAYERD"
"1,3,4,14,Flames,ACADEMY,PLAYERE"
"1,1,2,14,Flames,ACADEMY,PLAYERF"
"1,0,1,14,Flames,ACADEMY,PLAYERG"
"2,4,6,14,Flames,CHAMPION,PLAYERA"
"1,1,2,14,Flames,CHAMPION,PLAYERB"
"1,2,3,14,Flames,CHAMPION,PLAYERC"
"2,4,6,14,Flames,CHAMPION,PLAYERD"
"0,5,5,14,Flames,CHAMPION,PLAYERE"
"2,1,3,14,Flames,CHAMPION,PLAYERF"
"0,1,1,14,Flames,CHAMPION,PLAYERG"
"1,3,4,14,Flames,MASTER,PLAYERA"
"5,3,8,14,Flames,MASTER,PLAYERB"
"0,4,4,14,Flames,MASTER,PLAYERC"
"0,1,1,14,Flames,MASTER,PLAYERD"
"6,4,10,14,Flames,MASTER,PLAYERE"
"0,1,1,14,Flames,MASTER,PLAYERF"
"2,2,4,14,Flames,MASTER,PLAYERG"
"3,4,7,14,Flames,PREMIER,PLAYERA"
"0,2,2,14,Flames,PREMIER,PLAYERB"
"3,5,8,14,Flames,PREMIER,PLAYERC"
"2,1,3,14,Flames,PREMIER,PLAYERD"
"4,4,8,14,Flames,PREMIER,PLAYERE"
"0,5,5,14,Flames,PREMIER,PLAYERF"
"0,4,4,14,Foxes,ACADEMY,PLAYERA"
"6,3,9,14,Foxes,ACADEMY,PLAYERB"
"1,3,4,14,Foxes,ACADEMY,PLAYERC"
"1,5,6,14,Foxes,ACADEMY,PLAYERD"
"4,1,5,14,Foxes,ACADEMY,PLAYERE"
"0,2,2,14,Foxes,ACADEMY,PLAYERF"
"2,4,6,14,Foxes,CHAMPION,PLAYERA"
"4,4,8,14,Foxes,CHAMPION,PLAYERB"
"1,1,2,14,Foxes,CHAMPION,PLAYERC"
"1,1,2,14,Foxes,CHAMPION,PLAYERD"
"0,1,1,14,Foxes,CHAMPION,PLAYERE"
"2,3,5,14,Foxes,CHAMPION,PLAYERF"
"0,4,4,14,Foxes,CHAMPION,PLAYERG"
"2,2,4,14,Foxes,MASTER,PLAYERA"
"2,3,5,14,Foxes,MASTER,PLAYERB"
"0,3,3,14,Foxes,MASTER,PLAYERC"
"2,0,2,14,Foxes,MASTER,PLAYERD"
"1,2,3,14,Foxes,MASTER,PLAYERE"
"1,3,4,14,Foxes,MASTER,PLAYERF"
"0,2,2,14,Foxes,MASTER,PLAYERG"
"1,4,5,14,Hawks,ACADEMY,PLAYERA"
"2,4,6,14,Hawks,ACADEMY,PLAYERB"
"2,4,6,14,Hawks,ACADEMY,PLAYERC"
"2,0,2,14,Hawks,ACADEMY,PLAYERD"
"1,3,4,14,Hawks,ACADEMY,PLAYERE"
"0,1,1,14,Hawks,ACADEMY,PLAYERF"
"2,2,4,14,Hawks,ACADEMY,PLAYERG"
"2,2,4,14,Hawks,CHAMPION,PLAYERA"
"1,1,2,14,Hawks,CHAMPION,PLAYERB"
"2,1,3,14,Hawks,CHAMPION,PLAYERC"
"5,2,7,14,Hawks,CHAMPION,PLAYERD"
"1,1,2,14,Hawks,CHAMPION,PLAYERE"
"0,1,1,14,Hawks,CHAMPION,PLAYERF"
"4,1,5,14,Hawks,CHAMPION,PLAYERG"
"1,0,1,14,Hawks,CHAMPION,PLAYERH"
"4,1,5,14,Hawks,MASTER,PLAYERA"
"4,2,6,14,Hawks,MASTER,PLAYERB"
"0,3,3,14,Hawks,MASTER,PLAYERC"
"0,4,4,14,Hawks,MASTER,PLAYERD"
"2,2,4,14,Hawks,MASTER,PLAYERE"
"0,3,3,14,Hawks,MASTER,PLAYERF"
"3,3,6,14,Hive,ACADEMY,PLAYERA"
"4,3,7,14,Hive,ACADEMY,PLAYERB"
"2,4,6,14,Hive,ACADEMY,PLAYERC"
"0,4,4,14,Hive,ACADEMY,PLAYERD"
"2,3,5,14,Hive,ACADEMY,PLAYERE"
"1,1,2,14,Hive,ACADEMY,PLAYERF"
"2,3,5,14,Hive,CHAMPION,PLAYERA"
"3,6,9,14,Hive,CHAMPION,PLAYERB"
"2,2,4,14,Hive,CHAMPION,PLAYERC"
"2,5,7,14,Hive,CHAMPION,PLAYERD"
"0,1,1,14,Hive,CHAMPION,PLAYERE"
"1,1,2,14,Hive,CHAMPION,PLAYERF"
"2,1,3,14,Hive,CHAMPION,PLAYERG"
"4,4,8,14,Hive,MASTER,PLAYERA"
"4,2,6,14,Hive,MASTER,PLAYERB"
"1,3,4,14,Hive,MASTER,PLAYERC"
"1,3,4,14,Hive,MASTER,PLAYERD"
"1,3,4,14,Hive,MASTER,PLAYERE"
"0,2,2,14,Hive,MASTER,PLAYERF"
"3,1,4,14,Hive,MASTER,PLAYERG"
"0,1,1,14,Hive,MASTER,PLAYERH"
"3,3,6,14,Hive,PREMIER,PLAYERA"
"2,4,6,14,Hive,PREMIER,PLAYERB"
"4,6,10,14,Hive,PREMIER,PLAYERC"
"3,3,6,14,Hive,PREMIER,PLAYERD"
"0,2,2,14,Hive,PREMIER,PLAYERE"
"0,3,3,14,Hive,PREMIER,PLAYERF"
"3,1,4,14,Hurricanes,ACADEMY,PLAYERA"
"1,8,9,14,Hurricanes,ACADEMY,PLAYERB"
"2,7,9,14,Hurricanes,ACADEMY,PLAYERC"
"3,4,7,14,Hurricanes,ACADEMY,PLAYERD"
"1,5,6,14,Hurricanes,ACADEMY,PLAYERE"
"0,2,2,14,Hurricanes,ACADEMY,PLAYERF"
"1,1,2,14,Hurricanes,CHAMPION,PLAYERA"
"2,8,10,14,Hurricanes,CHAMPION,PLAYERB"
"1,4,5,14,Hurricanes,CHAMPION,PLAYERC"
"2,2,4,14,Hurricanes,CHAMPION,PLAYERD"
"1,7,8,14,Hurricanes,CHAMPION,PLAYERE"
"1,5,6,14,Hurricanes,CHAMPION,PLAYERF"
"6,2,8,14,Hurricanes,FOUNDATION,PLAYERA"
"2,5,7,14,Hurricanes,FOUNDATION,PLAYERB"
"7,3,10,14,Hurricanes,FOUNDATION,PLAYERC"
"1,2,3,14,Hurricanes,FOUNDATION,PLAYERD"
"0,5,5,14,Hurricanes,FOUNDATION,PLAYERE"
"2,2,4,14,Hurricanes,FOUNDATION,PLAYERF"
"3,4,7,14,Hurricanes,MASTER,PLAYERA"
"1,1,2,14,Hurricanes,MASTER,PLAYERB"
"0,3,3,14,Hurricanes,MASTER,PLAYERC"
"1,4,5,14,Hurricanes,MASTER,PLAYERD"
"1,2,3,14,Hurricanes,MASTER,PLAYERE"
"1,5,6,14,Hurricanes,MASTER,PLAYERF"
"1,2,3,14,Hurricanes,MASTER,PLAYERG"
"3,1,4,14,Hurricanes,PREMIER,PLAYERA"
"6,7,13,14,Hurricanes,PREMIER,PLAYERB"
"6,5,11,14,Hurricanes,PREMIER,PLAYERC"
"1,2,3,14,Hurricanes,PREMIER,PLAYERD"
"0,4,4,14,Hurricanes,PREMIER,PLAYERE"
"1,1,2,14,Hurricanes,PREMIER,PLAYERF"
"1,4,5,14,Hurricanes,PREMIER,PLAYERG"
"1,2,3,14,Jets,ACADEMY,PLAYERA"
"1,1,2,14,Jets,ACADEMY,PLAYERB"
"2,4,6,14,Jets,ACADEMY,PLAYERC"
"2,2,4,14,Jets,ACADEMY,PLAYERD"
"4,2,6,14,Jets,ACADEMY,PLAYERE"
"0,4,4,14,Jets,ACADEMY,PLAYERF"
"1,3,4,14,Jets,CHAMPION,PLAYERA"
"1,3,4,14,Jets,CHAMPION,PLAYERB"
"3,2,5,14,Jets,CHAMPION,PLAYERC"
"2,2,4,14,Jets,CHAMPION,PLAYERD"
"2,1,3,14,Jets,CHAMPION,PLAYERE"
"1,1,2,14,Jets,CHAMPION,PLAYERF"
"0,3,3,14,Jets,CHAMPION,PLAYERG"
"1,0,1,14,Jets,FOUNDATION,PLAYERA"
"3,4,7,14,Jets,FOUNDATION,PLAYERB"
"1,2,3,14,Jets,FOUNDATION,PLAYERC"
"0,3,3,14,Jets,FOUNDATION,PLAYERD"
"2,2,4,14,Jets,FOUNDATION,PLAYERE"
"2,1,3,14,Jets,FOUNDATION,PLAYERF"
"1,3,4,14,Jets,FOUNDATION,PLAYERG"
"1,2,3,14,Jets,MASTER,PLAYERA"
"3,2,5,14,Jets,MASTER,PLAYERB"
"1,4,5,14,Jets,MASTER,PLAYERC"
"1,2,3,14,Jets,MASTER,PLAYERD"
"1,4,5,14,Jets,MASTER,PLAYERE"
"1,1,2,14,Jets,MASTER,PLAYERF"
"1,1,2,14,Knights,ACADEMY,PLAYERA"
"2,4,6,14,Knights,ACADEMY,PLAYERB"
"2,1,3,14,Knights,ACADEMY,PLAYERC"
"1,3,4,14,Knights,ACADEMY,PLAYERD"
"2,5,7,14,Knights,ACADEMY,PLAYERE"
"0,2,2,14,Knights,ACADEMY,PLAYERF"
"1,0,1,14,Knights,ACADEMY,PLAYERG"
"1,0,1,14,Knights,ACADEMY,PLAYERH"
"3,3,6,14,Knights,CHAMPION,PLAYERA"
"3,3,6,14,Knights,CHAMPION,PLAYERB"
"0,4,4,14,Knights,CHAMPION,PLAYERC"
"2,2,4,14,Knights,CHAMPION,PLAYERD"
"1,3,4,14,Knights,CHAMPION,PLAYERE"
"1,2,3,14,Knights,CHAMPION,PLAYERF"
"0,1,1,14,Knights,CHAMPION,PLAYERG"
"2,3,5,14,Knights,FOUNDATION,PLAYERA"
"2,3,5,14,Knights,FOUNDATION,PLAYERB"
"3,2,5,14,Knights,FOUNDATION,PLAYERC"
"1,4,5,14,Knights,FOUNDATION,PLAYERD"
"3,2,5,14,Knights,FOUNDATION,PLAYERE"
"0,3,3,14,Knights,FOUNDATION,PLAYERF"
"1,1,2,14,Knights,FOUNDATION,PLAYERG"
"1,4,5,14,Knights,MASTER,PLAYERA"
"3,0,3,14,Knights,MASTER,PLAYERB"
"1,2,3,14,Knights,MASTER,PLAYERC"
"0,4,4,14,Knights,MASTER,PLAYERD"
"3,3,6,14,Knights,MASTER,PLAYERE"
"0,1,1,14,Knights,MASTER,PLAYERF"
"0,4,4,14,Knights,MASTER,PLAYERG"
"1,2,3,14,Lightning,ACADEMY,PLAYERA"
"3,5,8,14,Lightning,ACADEMY,PLAYERB"
"2,1,3,14,Lightning,ACADEMY,PLAYERC"
"0,3,3,14,Lightning,ACADEMY,PLAYERD"
"0,1,1,14,Lightning,ACADEMY,PLAYERE"
"1,5,6,14,Lightning,ACADEMY,PLAYERF"
"3,1,4,14,Lightning,ACADEMY,PLAYERG"
"2,0,2,14,Lightning,ACADEMY,PLAYERH"
"4,1,5,14,Lightning,CHAMPION,PLAYERA"
"2,4,6,14,Lightning,CHAMPION,PLAYERB"
"3,6,9,14,Lightning,CHAMPION,PLAYERC"
"1,4,5,14,Lightning,CHAMPION,PLAYERD"
"3,3,6,14,Lightning,CHAMPION,PLAYERE"
"0,1,1,14,Lightning,CHAMPION,PLAYERF"
"1,2,3,14,Lightning,CHAMPION,PLAYERG"
"4,4,8,14,Lightning,FOUNDATION,PLAYERA"
"2,7,9,14,Lightning,FOUNDATION,PLAYERB"
"1,8,9,14,Lightning,FOUNDATION,PLAYERC"
"2,1,3,14,Lightning,FOUNDATION,PLAYERD"
"2,2,4,14,Lightning,FOUNDATION,PLAYERE"
"0,1,1,14,Lightning,FOUNDATION,PLAYERF"
"1,3,4,14,Lightning,FOUNDATION,PLAYERG"
"0,1,1,14,Lightning,FOUNDATION,PLAYERH"
"1,8,9,14,Lightning,MASTER,PLAYERA"
"0,2,2,14,Lightning,MASTER,PLAYERB"
"7,3,10,14,Lightning,MASTER,PLAYERC"
"4,6,10,14,Lightning,MASTER,PLAYERD"
"6,2,8,14,Lightning,MASTER,PLAYERE"
"0,6,6,14,Lightning,MASTER,PLAYERF"
"1,4,5,14,Outlaws,ACADEMY,PLAYERA"
"3,1,4,14,Outlaws,ACADEMY,PLAYERB"
"2,3,5,14,Outlaws,ACADEMY,PLAYERC"
"3,0,3,14,Outlaws,ACADEMY,PLAYERD"
"1,4,5,14,Outlaws,ACADEMY,PLAYERE"
"0,3,3,14,Outlaws,ACADEMY,PLAYERF"
"4,4,8,14,Outlaws,CHAMPION,PLAYERA"
"0,2,2,14,Outlaws,CHAMPION,PLAYERB"
"4,2,6,14,Outlaws,CHAMPION,PLAYERC"
"1,4,5,14,Outlaws,CHAMPION,PLAYERD"
"0,3,3,14,Outlaws,CHAMPION,PLAYERE"
"1,1,2,14,Outlaws,CHAMPION,PLAYERF"
"1,5,6,14,Outlaws,CHAMPION,PLAYERG"
"2,1,3,14,Outlaws,CHAMPION,PLAYERH"
"3,5,8,14,Outlaws,FOUNDATION,PLAYERA"
"3,4,7,14,Outlaws,FOUNDATION,PLAYERB"
"3,5,8,14,Outlaws,FOUNDATION,PLAYERC"
"4,5,9,14,Outlaws,FOUNDATION,PLAYERD"
"0,1,1,14,Outlaws,FOUNDATION,PLAYERE"
"1,0,1,14,Outlaws,FOUNDATION,PLAYERF"
"0,1,1,14,Outlaws,FOUNDATION,PLAYERG"
"0,2,2,14,Outlaws,MASTER,PLAYERA"
"0,2,2,14,Outlaws,MASTER,PLAYERB"
"4,1,5,14,Outlaws,MASTER,PLAYERC"
"3,1,4,14,Outlaws,MASTER,PLAYERD"
"5,1,6,14,Outlaws,MASTER,PLAYERE"
"2,1,3,14,Outlaws,MASTER,PLAYERF"
"0,1,1,14,Outlaws,MASTER,PLAYERG"
"3,4,7,14,Pandas,ACADEMY,PLAYERA"
"2,7,9,14,Pandas,ACADEMY,PLAYERB"
"1,5,6,14,Pandas,ACADEMY,PLAYERC"
"3,2,5,14,Pandas,ACADEMY,PLAYERD"
"1,6,7,14,Pandas,ACADEMY,PLAYERE"
"2,2,4,14,Pandas,CHAMPION,PLAYERA"
"2,7,9,14,Pandas,CHAMPION,PLAYERB"
"3,6,9,14,Pandas,CHAMPION,PLAYERC"
"2,2,4,14,Pandas,CHAMPION,PLAYERD"
"3,4,7,14,Pandas,CHAMPION,PLAYERE"
"2,3,5,14,Pandas,MASTER,PLAYERA"
"1,1,2,14,Pandas,MASTER,PLAYERB"
"1,0,1,14,Pandas,MASTER,PLAYERC"
"5,4,9,14,Pandas,MASTER,PLAYERD"
"3,2,5,14,Pandas,MASTER,PLAYERE"
"0,2,2,14,Pandas,MASTER,PLAYERF"
"1,3,4,14,Pirates,ACADEMY,PLAYERA"
"3,2,5,14,Pirates,ACADEMY,PLAYERB"
"3,4,7,14,Pirates,ACADEMY,PLAYERC"
"4,3,7,14,Pirates,ACADEMY,PLAYERD"
"2,4,6,14,Pirates,ACADEMY,PLAYERE"
"0,2,2,14,Pirates,ACADEMY,PLAYERF"
"1,0,1,14,Pirates,ACADEMY,PLAYERG"
"0,3,3,14,Pirates,ACADEMY,PLAYERH"
"6,2,8,14,Pirates,CHAMPION,PLAYERA"
"2,1,3,14,Pirates,CHAMPION,PLAYERB"
"6,1,7,14,Pirates,CHAMPION,PLAYERC"
"0,2,2,14,Pirates,CHAMPION,PLAYERD"
"0,2,2,14,Pirates,CHAMPION,PLAYERE"
"0,4,4,14,Pirates,CHAMPION,PLAYERF"
"2,4,6,14,Pirates,FOUNDATION,PLAYERA"
"1,3,4,14,Pirates,FOUNDATION,PLAYERB"
"1,3,4,14,Pirates,FOUNDATION,PLAYERC"
"2,2,4,14,Pirates,FOUNDATION,PLAYERD"
"1,2,3,14,Pirates,FOUNDATION,PLAYERE"
"1,1,2,14,Pirates,FOUNDATION,PLAYERF"
"2,1,3,14,Pirates,FOUNDATION,PLAYERG"
"0,2,2,14,Pirates,FOUNDATION,PLAYERH"
"3,5,8,14,Pirates,MASTER,PLAYERA"
"2,3,5,14,Pirates,MASTER,PLAYERB"
"3,3,6,14,Pirates,MASTER,PLAYERC"
"2,0,2,14,Pirates,MASTER,PLAYERD"
"2,1,3,14,Pirates,MASTER,PLAYERE"
"0,2,2,14,Pirates,MASTER,PLAYERF"
"0,1,1,14,Pirates,MASTER,PLAYERG"
"3,4,7,14,Pirates,PREMIER,PLAYERA"
"1,2,3,14,Pirates,PREMIER,PLAYERB"
"2,2,4,14,Pirates,PREMIER,PLAYERC"
"0,3,3,14,Pirates,PREMIER,PLAYERD"
"2,5,7,14,Pirates,PREMIER,PLAYERE"
"2,2,4,14,Pirates,PREMIER,PLAYERF"
"2,3,5,14,Puffins,ACADEMY,PLAYERA"
"2,3,5,14,Puffins,ACADEMY,PLAYERB"
"0,2,2,14,Puffins,ACADEMY,PLAYERC"
"3,4,7,14,Puffins,ACADEMY,PLAYERD"
"2,0,2,14,Puffins,ACADEMY,PLAYERE"
"0,3,3,14,Puffins,ACADEMY,PLAYERF"
"1,0,1,14,Puffins,ACADEMY,PLAYERH"
"2,3,5,14,Puffins,CHAMPION,PLAYERA"
"3,4,7,14,Puffins,CHAMPION,PLAYERB"
"3,6,9,14,Puffins,CHAMPION,PLAYERC"
"0,3,3,14,Puffins,CHAMPION,PLAYERD"
"2,5,7,14,Puffins,CHAMPION,PLAYERE"
"2,1,3,14,Puffins,MASTER,PLAYERA"
"2,2,4,14,Puffins,MASTER,PLAYERB"
"1,3,4,14,Puffins,MASTER,PLAYERC"
"1,0,1,14,Puffins,MASTER,PLAYERD"
"1,2,3,14,Puffins,MASTER,PLAYERE"
"2,0,2,14,Puffins,MASTER,PLAYERF"
"1,1,2,14,Puffins,MASTER,PLAYERG"
"1,4,5,14,Rhinos,ACADEMY,PLAYERA"
"5,4,9,14,Rhinos,ACADEMY,PLAYERB"
"2,1,3,14,Rhinos,ACADEMY,PLAYERC"
"2,3,5,14,Rhinos,ACADEMY,PLAYERD"
"0,3,3,14,Rhinos,ACADEMY,PLAYERE"
"6,3,9,14,Rhinos,ACADEMY,PLAYERF"
"3,1,4,14,Rhinos,CHAMPION,PLAYERA"
"1,1,2,14,Rhinos,CHAMPION,PLAYERB"
"0,3,3,14,Rhinos,CHAMPION,PLAYERC"
"1,3,4,14,Rhinos,CHAMPION,PLAYERD"
"2,2,4,14,Rhinos,CHAMPION,PLAYERE"
"1,1,2,14,Rhinos,CHAMPION,PLAYERF"
"0,1,1,14,Rhinos,CHAMPION,PLAYERG"
"3,1,4,14,Rhinos,FOUNDATION,PLAYERA"
"1,5,6,14,Rhinos,FOUNDATION,PLAYERB"
"4,3,7,14,Rhinos,FOUNDATION,PLAYERC"
"0,3,3,14,Rhinos,FOUNDATION,PLAYERD"
"2,4,6,14,Rhinos,FOUNDATION,PLAYERE"
"0,1,1,14,Rhinos,FOUNDATION,PLAYERF"
"0,1,1,14,Rhinos,FOUNDATION,PLAYERG"
"2,2,4,14,Rhinos,MASTER,PLAYERA"
"0,1,1,14,Rhinos,MASTER,PLAYERB"
"2,4,6,14,Rhinos,MASTER,PLAYERC"
"1,3,4,14,Rhinos,MASTER,PLAYERD"
"3,4,7,14,Rhinos,MASTER,PLAYERE"
"1,1,2,14,Rhinos,MASTER,PLAYERF"
"1,0,1,14,Rhinos,MASTER,PLAYERG"
"4,6,10,14,Rhinos,PREMIER,PLAYERA"
"4,6,10,14,Rhinos,PREMIER,PLAYERB"
"1,6,7,14,Rhinos,PREMIER,PLAYERC"
"2,3,5,14,Rhinos,PREMIER,PLAYERD"
"3,1,4,14,Rhinos,PREMIER,PLAYERE"
"3,2,5,14,Sabres,ACADEMY,PLAYERA"
"3,3,6,14,Sabres,ACADEMY,PLAYERB"
"0,1,1,14,Sabres,ACADEMY,PLAYERC"
"4,0,4,14,Sabres,ACADEMY,PLAYERD"
"5,4,9,14,Sabres,ACADEMY,PLAYERE"
"0,1,1,14,Sabres,ACADEMY,PLAYERF"
"0,1,1,14,Sabres,ACADEMY,PLAYERG"
"1,0,1,14,Sabres,ACADEMY,PLAYERH"
"2,1,3,14,Sabres,CHAMPION,PLAYERA"
"1,3,4,14,Sabres,CHAMPION,PLAYERB"
"2,2,4,14,Sabres,CHAMPION,PLAYERC"
"0,3,3,14,Sabres,CHAMPION,PLAYERD"
"2,2,4,14,Sabres,CHAMPION,PLAYERE"
"1,3,4,14,Sabres,CHAMPION,PLAYERF"
"0,1,1,14,Sabres,CHAMPION,PLAYERG"
"3,3,6,14,Sabres,MASTER,PLAYERA"
"0,2,2,14,Sabres,MASTER,PLAYERB"
"2,4,6,14,Sabres,MASTER,PLAYERC"
"1,1,2,14,Sabres,MASTER,PLAYERD"
"2,1,3,14,Sabres,MASTER,PLAYERE"
"0,2,2,14,Sabres,MASTER,PLAYERF"
"0,2,2,14,Sabres,MASTER,PLAYERG"
"2,0,2,14,Sabres,MASTER,PLAYERH"
"3,4,7,14,Shadow,ACADEMY,PLAYERA"
"2,3,5,14,Shadow,ACADEMY,PLAYERB"
